rule_id,preference_type,preference_id,display_name,category,action_candidates,object_candidates,location_candidates,effect_candidates,visual_focus,weight,avoid_rule,note,constraint_type,max_scene_influence,diversity_bonus,repeat_guard
INR-025,HOBBY,HOBBY-028,음악 감상,음악,ACT_LISTEN_MUSIC,OBJ_HEADPHONES|OBJ_MUSIC,LOC_WINDOW|LOC_LAKESIDE,FX_STARS,MUSIC,5,,lowest-priority decoration; never reduces cause visibility,OPTIONAL,LOW,1|10,True
INR-026,HOBBY,HOBBY-029,노래 부르기,음악,ACT_LISTEN_MUSIC,OBJ_HEADPHONES|OBJ_MUSIC,LOC_WINDOW|LOC_LAKESIDE,FX_STARS,MUSIC,5,,lowest-priority decoration; never reduces cause visibility,OPTIONAL,LOW,1|10,True
INR-027,HOBBY,HOBBY-030,악기 연주,음악,ACT_LISTEN_MUSIC,OBJ_HEADPHONES|OBJ_MUSIC,LOC_WINDOW|LOC_LAKESIDE,FX_STARS,MUSIC,5,,lowest-priority decoration; never reduces cause visibility,OPTIONAL,LOW,1|10,True
INR-028,HOBBY,HOBBY-032,OTT시청,영상/콘텐츠,ACT_READ,OBJ_BOOK|OBJ_PHONE,LOC_BED|LOC_QUIET_ROOM,FX_STARS,STORY,5,,lowest-priority decoration; never reduces cause visibility,OPTIONAL,LOW,1|10,True
INR-029,HOBBY,HOBBY-033,웹툰 보기,영상/콘텐츠,ACT_READ,OBJ_BOOK|OBJ_PHONE,LOC_BED|LOC_QUIET_ROOM,FX_STARS,STORY,5,,lowest-priority decoration; never reduces cause visibility,OPTIONAL,LOW,1|10,True
INR-030,HOBBY,HOBBY-034,유튜브 시청,영상/콘텐츠,ACT_READ,OBJ_BOOK|OBJ_PHONE,LOC_BED|LOC_QUIET_ROOM,FX_STARS,STORY,5,,lowest-priority decoration; never reduces cause visibility,OPTIONAL,LOW,1|10,True
INR-031,HOBBY,HOBBY-036,게임,게임/디지털,ACT_PLAY_GAME,OBJ_CONTROLLER|OBJ_GAME,LOC_QUIET_ROOM|LOC_WARM_CAFE,FX_SPARKLE,PLAY,5,폭력 장면 일반화,lowest-priority decoration; never reduces cause visibility,OPTIONAL,LOW,1|10,True
INR-032,HOBBY,HOBBY-037,보드게임,게임/디지털,ACT_PLAY_GAME,OBJ_CONTROLLER|OBJ_GAME,LOC_QUIET_ROOM|LOC_WARM_CAFE,FX_SPARKLE,PLAY,5,폭력 장면 일반화,lowest-priority decoration; never reduces cause visibility,OPTIONAL,LOW,1|10,True
INR-033,HOBBY,HOBBY-038,방탈출,게임/디지털,ACT_PLAY_GAME,OBJ_CONTROLLER|OBJ_GAME,LOC_QUIET_ROOM|LOC_WARM_CAFE,FX_SPARKLE,PLAY,5,폭력 장면 일반화,lowest-priority decoration; never reduces cause visibility,OPTIONAL,LOW,1|10,True
INR-034,HOBBY,HOBBY-039,SNS,게임/디지털,ACT_PLAY_GAME,OBJ_CONTROLLER|OBJ_GAME,LOC_QUIET_ROOM|LOC_WARM_CAFE,FX_SPARKLE,PLAY,5,폭력 장면 일반화,lowest-priority decoration; never reduces cause visibility,OPTIONAL,LOW,1|10,True
INR-035,HOBBY,HOBBY-042,독서,독서/글쓰기,ACT_READ,OBJ_BOOK|OBJ_NOTEBOOK,LOC_LIBRARY|LOC_WARM_CAFE,FX_PATH,LEARNING,5,,lowest-priority decoration; never reduces cause visibility,OPTIONAL,LOW,1|10,True
INR-036,HOBBY,HOBBY-045,드로잉,창작/예술,ACT_DRAW,OBJ_SKETCHBOOK|OBJ_BRUSH|OBJ_CAMERA|OBJ_FLOWERS,LOC_WINDOW|LOC_GARDEN,FX_PETAL,CREATION,5,,lowest-priority decoration; never reduces cause visibility,OPTIONAL,LOW,1|10,True
INR-037,HOBBY,HOBBY-046,인테리어 꾸미기,창작/예술,ACT_CLEAN,OBJ_LAMP|OBJ_CUSHION|OBJ_CHECKLIST,LOC_LIVING|LOC_QUIET_ROOM,FX_STEAM,COZY_DAILY,5,,lowest-priority decoration; never reduces cause visibility,OPTIONAL,LOW,1|10,True
INR-038,HOBBY,HOBBY-047,메이크업,창작/예술,ACT_SELF_PROUD,OBJ_MIRROR|OBJ_BAG,LOC_QUIET_ROOM|LOC_STREET,FX_SPARKLE,SELF_EXPRESSION,5,외모 평가 금지,lowest-priority decoration; never reduces cause visibility,OPTIONAL,LOW,1|10,True
INR-039,HOBBY,HOBBY-048,댄스,창작/예술,ACT_STRETCH,OBJ_SHOES|OBJ_WATER,LOC_PARK|LOC_GYM|LOC_FOREST,FX_WIND,MOVEMENT,5,,lowest-priority decoration; never reduces cause visibility,OPTIONAL,LOW,1|10,True
INR-040,HOBBY,HOBBY-056,요리,요리/음식,ACT_COOK,OBJ_APRON|OBJ_COOK_TOOLS,LOC_KITCHEN,FX_STEAM,CREATION,5,,lowest-priority decoration; never reduces cause visibility,OPTIONAL,LOW,1|10,True
INR-041,HOBBY,HOBBY-057,베이킹,요리/음식,ACT_COOK,OBJ_APRON|OBJ_COOK_TOOLS,LOC_KITCHEN,FX_STEAM,CREATION,5,,lowest-priority decoration; never reduces cause visibility,OPTIONAL,LOW,1|10,True
INR-042,HOBBY,HOBBY-059,사진촬영,사진/영상제작,ACT_DRAW,OBJ_SKETCHBOOK|OBJ_BRUSH|OBJ_CAMERA|OBJ_FLOWERS,LOC_WINDOW|LOC_GARDEN,FX_PETAL,CREATION,5,,lowest-priority decoration; never reduces cause visibility,OPTIONAL,LOW,1|10,True
INR-043,HOBBY,HOBBY-060,영상촬영/편집,사진/영상제작,ACT_DRAW,OBJ_SKETCHBOOK|OBJ_BRUSH|OBJ_CAMERA|OBJ_FLOWERS,LOC_WINDOW|LOC_GARDEN,FX_PETAL,CREATION,5,,lowest-priority decoration; never reduces cause visibility,OPTIONAL,LOW,1|10,True
INR-044,HOBBY,HOBBY-062,애완동물 키우기,반려/자연,ACT_PET,OBJ_PET|OBJ_PAW|OBJ_FLOWERS,LOC_LIVING|LOC_PARK,FX_PETAL,AFFECTION,5,종·외형 임의 확정 금지,lowest-priority decoration; never reduces cause visibility,OPTIONAL,LOW,1|10,True
INR-045,HOBBY,HOBBY-064,꽃꽂이,반려/자연,ACT_DRAW,OBJ_SKETCHBOOK|OBJ_BRUSH|OBJ_CAMERA|OBJ_FLOWERS,LOC_WINDOW|LOC_GARDEN,FX_PETAL,CREATION,5,,lowest-priority decoration; never reduces cause visibility,OPTIONAL,LOW,1|10,True
INR-046,HOBBY,HOBBY-066,낚시,반려/자연,ACT_TRAVEL|ACT_WATCH_VIEW,OBJ_MAP|OBJ_SUITCASE|OBJ_CAMERA,LOC_STATION|LOC_LAKESIDE|LOC_MOUNTAIN,FX_PATH,JOURNEY,5,,lowest-priority decoration; never reduces cause visibility,OPTIONAL,LOW,1|10,True
INR-047,HOBBY,HOBBY-067,외국어 공부,학습/자기계발,ACT_READ,OBJ_BOOK|OBJ_NOTEBOOK,LOC_LIBRARY|LOC_WARM_CAFE,FX_PATH,LEARNING,5,,lowest-priority decoration; never reduces cause visibility,OPTIONAL,LOW,1|10,True
INR-048,HOBBY,HOBBY-068,자격증 공부,학습/자기계발,ACT_READ,OBJ_BOOK|OBJ_NOTEBOOK,LOC_LIBRARY|LOC_WARM_CAFE,FX_PATH,LEARNING,5,,lowest-priority decoration; never reduces cause visibility,OPTIONAL,LOW,1|10,True
INR-049,HOBBY,HOBBY-069,동호회 활동,소셜/체험,ACT_TALK_SIDE_BY_SIDE,OBJ_MESSAGE|OBJ_SHARED_TEA,LOC_EVENT|LOC_WARM_CAFE,FX_STARS,CONNECTION,5,실명·단체명 금지,lowest-priority decoration; never reduces cause visibility,OPTIONAL,LOW,1|10,True
INR-050,HOBBY,HOBBY-071,봉사활동,소셜/체험,ACT_TALK_SIDE_BY_SIDE,OBJ_MESSAGE|OBJ_SHARED_TEA,LOC_EVENT|LOC_WARM_CAFE,FX_STARS,CONNECTION,5,실명·단체명 금지,lowest-priority decoration; never reduces cause visibility,OPTIONAL,LOW,1|10,True
INR-051,HOBBY,HOBBY-072,원데이 클래스,소셜/체험,ACT_TALK_SIDE_BY_SIDE,OBJ_MESSAGE|OBJ_SHARED_TEA,LOC_EVENT|LOC_WARM_CAFE,FX_STARS,CONNECTION,5,실명·단체명 금지,lowest-priority decoration; never reduces cause visibility,OPTIONAL,LOW,1|10,True
INR-052,HOBBY,HOBBY-073,공방 체험,소셜/체험,ACT_DRAW,OBJ_SKETCHBOOK|OBJ_BRUSH|OBJ_CAMERA|OBJ_FLOWERS,LOC_WINDOW|LOC_GARDEN,FX_PETAL,CREATION,5,,lowest-priority decoration; never reduces cause visibility,OPTIONAL,LOW,1|10,True
INR-053,HOBBY,HOBBY-074,수집,수집/라이프스타일,ACT_SIT_QUIET,OBJ_LAMP,LOC_QUIET_ROOM|LOC_WINDOW,FX_STARS,INTEREST,5,,lowest-priority decoration; never reduces cause visibility,OPTIONAL,LOW,1|10,True
INR-054,HOBBY,HOBBY-075,쇼핑,수집/라이프스타일,ACT_SELF_PROUD,OBJ_MIRROR|OBJ_BAG,LOC_QUIET_ROOM|LOC_STREET,FX_SPARKLE,SELF_EXPRESSION,5,외모 평가 금지,lowest-priority decoration; never reduces cause visibility,OPTIONAL,LOW,1|10,True
INR-055,HOBBY,HOBBY-076,패션 코디,수집/라이프스타일,ACT_SELF_PROUD,OBJ_MIRROR|OBJ_BAG,LOC_QUIET_ROOM|LOC_STREET,FX_SPARKLE,SELF_EXPRESSION,5,외모 평가 금지,lowest-priority decoration; never reduces cause visibility,OPTIONAL,LOW,1|10,True
INR-056,INTEREST,content_01,영화,콘텐츠/미디어,ACT_READ,OBJ_BOOK|OBJ_PHONE,LOC_BED|LOC_QUIET_ROOM,FX_STARS,STORY,5,,lowest-priority decoration; never reduces cause visibility,OPTIONAL,LOW,1|10,True
INR-057,INTEREST,content_02,드라마,콘텐츠/미디어,ACT_READ,OBJ_BOOK|OBJ_PHONE,LOC_BED|LOC_QUIET_ROOM,FX_STARS,STORY,5,,lowest-priority decoration; never reduces cause visibility,OPTIONAL,LOW,1|10,True
INR-058,INTEREST,content_03,예능,콘텐츠/미디어,ACT_READ,OBJ_BOOK|OBJ_PHONE,LOC_BED|LOC_QUIET_ROOM,FX_STARS,STORY,5,,lowest-priority decoration; never reduces cause visibility,OPTIONAL,LOW,1|10,True
INR-059,INTEREST,content_04,애니메이션,콘텐츠/미디어,ACT_READ,OBJ_BOOK|OBJ_PHONE,LOC_BED|LOC_QUIET_ROOM,FX_STARS,STORY,5,,lowest-priority decoration; never reduces cause visibility,OPTIONAL,LOW,1|10,True
INR-060,INTEREST,content_05,웹툰,콘텐츠/미디어,ACT_READ,OBJ_BOOK|OBJ_PHONE,LOC_BED|LOC_QUIET_ROOM,FX_STARS,STORY,5,,lowest-priority decoration; never reduces cause visibility,OPTIONAL,LOW,1|10,True
INR-061,INTEREST,content_06,다큐멘터리,콘텐츠/미디어,ACT_READ,OBJ_BOOK|OBJ_PHONE,LOC_BED|LOC_QUIET_ROOM,FX_STARS,STORY,5,,lowest-priority decoration; never reduces cause visibility,OPTIONAL,LOW,1|10,True
INR-062,INTEREST,content_08,유튜브,콘텐츠/미디어,ACT_READ,OBJ_BOOK|OBJ_PHONE,LOC_BED|LOC_QUIET_ROOM,FX_STARS,STORY,5,,lowest-priority decoration; never reduces cause visibility,OPTIONAL,LOW,1|10,True
INR-063,INTEREST,music_01,K-POP,음악/대중문화,ACT_LISTEN_MUSIC,OBJ_HEADPHONES|OBJ_MUSIC,LOC_WINDOW|LOC_LAKESIDE,FX_STARS,MUSIC,5,,lowest-priority decoration; never reduces cause visibility,OPTIONAL,LOW,1|10,True
INR-064,INTEREST,music_02,인디음악,음악/대중문화,ACT_LISTEN_MUSIC,OBJ_HEADPHONES|OBJ_MUSIC,LOC_WINDOW|LOC_LAKESIDE,FX_STARS,MUSIC,5,,lowest-priority decoration; never reduces cause visibility,OPTIONAL,LOW,1|10,True
INR-065,INTEREST,music_03,힙합/R&B,음악/대중문화,ACT_LISTEN_MUSIC,OBJ_HEADPHONES|OBJ_MUSIC,LOC_WINDOW|LOC_LAKESIDE,FX_STARS,MUSIC,5,,lowest-priority decoration; never reduces cause visibility,OPTIONAL,LOW,1|10,True
INR-066,INTEREST,music_04,발라드,음악/대중문화,ACT_LISTEN_MUSIC,OBJ_HEADPHONES|OBJ_MUSIC,LOC_WINDOW|LOC_LAKESIDE,FX_STARS,MUSIC,5,,lowest-priority decoration; never reduces cause visibility,OPTIONAL,LOW,1|10,True
INR-067,INTEREST,music_05,클래식/재즈,음악/대중문화,ACT_LISTEN_MUSIC,OBJ_HEADPHONES|OBJ_MUSIC,LOC_WINDOW|LOC_LAKESIDE,FX_STARS,MUSIC,5,,lowest-priority decoration; never reduces cause visibility,OPTIONAL,LOW,1|10,True
INR-068,INTEREST,music_06,뮤지컬,음악/대중문화,ACT_LISTEN_MUSIC,OBJ_HEADPHONES|OBJ_MUSIC,LOC_WINDOW|LOC_LAKESIDE,FX_STARS,MUSIC,5,,lowest-priority decoration; never reduces cause visibility,OPTIONAL,LOW,1|10,True
INR-069,INTEREST,music_07,콘서트/페스티벌,음악/대중문화,ACT_LISTEN_MUSIC,OBJ_HEADPHONES|OBJ_MUSIC,LOC_WINDOW|LOC_LAKESIDE,FX_STARS,MUSIC,5,,lowest-priority decoration; never reduces cause visibility,OPTIONAL,LOW,1|10,True
INR-070,INTEREST,music_09,댄스/퍼포먼스,음악/대중문화,ACT_STRETCH,OBJ_SHOES|OBJ_WATER,LOC_PARK|LOC_GYM|LOC_FOREST,FX_WIND,MOVEMENT,5,,lowest-priority decoration; never reduces cause visibility,OPTIONAL,LOW,1|10,True
INR-071,INTEREST,digital_08,디지털 트렌드,게임/디지털 문화,ACT_PLAY_GAME,OBJ_CONTROLLER|OBJ_GAME,LOC_QUIET_ROOM|LOC_WARM_CAFE,FX_SPARKLE,PLAY,5,폭력 장면 일반화,lowest-priority decoration; never reduces cause visibility,OPTIONAL,LOW,1|10,True
INR-072,INTEREST,place_01,여행,여행/장소 취향,ACT_TRAVEL|ACT_WATCH_VIEW,OBJ_MAP|OBJ_SUITCASE|OBJ_CAMERA,LOC_STATION|LOC_LAKESIDE|LOC_MOUNTAIN,FX_PATH,JOURNEY,5,,lowest-priority decoration; never reduces cause visibility,OPTIONAL,LOW,1|10,True
INR-073,INTEREST,place_04,맛집 탐방,여행/장소 취향,ACT_TRAVEL|ACT_WATCH_VIEW,OBJ_MAP|OBJ_SUITCASE|OBJ_CAMERA,LOC_STATION|LOC_LAKESIDE|LOC_MOUNTAIN,FX_PATH,JOURNEY,5,,lowest-priority decoration; never reduces cause visibility,OPTIONAL,LOW,1|10,True
INR-074,INTEREST,place_06,문화공간,여행/장소 취향,ACT_TRAVEL|ACT_WATCH_VIEW,OBJ_MAP|OBJ_SUITCASE|OBJ_CAMERA,LOC_STATION|LOC_LAKESIDE|LOC_MOUNTAIN,FX_PATH,JOURNEY,5,,lowest-priority decoration; never reduces cause visibility,OPTIONAL,LOW,1|10,True
INR-075,INTEREST,place_08,팝업스토어,여행/장소 취향,ACT_TRAVEL|ACT_WATCH_VIEW,OBJ_MAP|OBJ_SUITCASE|OBJ_CAMERA,LOC_STATION|LOC_LAKESIDE|LOC_MOUNTAIN,FX_PATH,JOURNEY,5,,lowest-priority decoration; never reduces cause visibility,OPTIONAL,LOW,1|10,True
INR-076,INTEREST,place_09,사진촬영,여행/장소 취향,ACT_TRAVEL|ACT_WATCH_VIEW,OBJ_MAP|OBJ_SUITCASE|OBJ_CAMERA,LOC_STATION|LOC_LAKESIDE|LOC_MOUNTAIN,FX_PATH,JOURNEY,5,,lowest-priority decoration; never reduces cause visibility,OPTIONAL,LOW,1|10,True
INR-077,INTEREST,life_01,패션,라이프스타일,ACT_SELF_PROUD,OBJ_MIRROR|OBJ_BAG,LOC_QUIET_ROOM|LOC_STREET,FX_SPARKLE,SELF_EXPRESSION,5,외모 평가 금지,lowest-priority decoration; never reduces cause visibility,OPTIONAL,LOW,1|10,True
INR-078,INTEREST,life_02,뷰티,라이프스타일,ACT_SELF_PROUD,OBJ_MIRROR|OBJ_BAG,LOC_QUIET_ROOM|LOC_STREET,FX_SPARKLE,SELF_EXPRESSION,5,외모 평가 금지,lowest-priority decoration; never reduces cause visibility,OPTIONAL,LOW,1|10,True
INR-079,INTEREST,life_03,인테리어,라이프스타일,ACT_CLEAN,OBJ_LAMP|OBJ_CUSHION|OBJ_CHECKLIST,LOC_LIVING|LOC_QUIET_ROOM,FX_STEAM,COZY_DAILY,5,,lowest-priority decoration; never reduces cause visibility,OPTIONAL,LOW,1|10,True
INR-080,INTEREST,life_04,반려동물,라이프스타일,ACT_PET,OBJ_PET|OBJ_PAW|OBJ_FLOWERS,LOC_LIVING|LOC_PARK,FX_PETAL,AFFECTION,5,종·외형 임의 확정 금지,lowest-priority decoration; never reduces cause visibility,OPTIONAL,LOW,1|10,True
INR-081,INTEREST,life_05,식물/가드닝,라이프스타일,ACT_DRAW,OBJ_FLOWERS|OBJ_LEAVES,LOC_GARDEN|LOC_WINDOW,FX_PETAL,CALM_CREATION,5,,lowest-priority decoration; never reduces cause visibility,OPTIONAL,LOW,1|10,True
INR-082,INTEREST,life_07,홈라이프,라이프스타일,ACT_CLEAN,OBJ_LAMP|OBJ_CUSHION|OBJ_CHECKLIST,LOC_LIVING|LOC_QUIET_ROOM,FX_STEAM,COZY_DAILY,5,,lowest-priority decoration; never reduces cause visibility,OPTIONAL,LOW,1|10,True
INR-083,INTEREST,life_08,루틴/습관,라이프스타일,ACT_CLEAN,OBJ_LAMP|OBJ_CUSHION|OBJ_CHECKLIST,LOC_LIVING|LOC_QUIET_ROOM,FX_STEAM,COZY_DAILY,5,,lowest-priority decoration; never reduces cause visibility,OPTIONAL,LOW,1|10,True
INR-084,INTEREST,life_09,자기관리,라이프스타일,ACT_REFLECTION,OBJ_NOTEBOOK|OBJ_LAMP,LOC_SUNSET_WINDOW|LOC_QUIET_ROOM,FX_STARS,SELF_REFLECTION,5,진단 이미지 금지,lowest-priority decoration; never reduces cause visibility,OPTIONAL,LOW,1|10,True
INR-085,INTEREST,life_10,쇼핑 트렌드,라이프스타일,ACT_SELF_PROUD,OBJ_MIRROR|OBJ_BAG,LOC_QUIET_ROOM|LOC_STREET,FX_SPARKLE,SELF_EXPRESSION,5,외모 평가 금지,lowest-priority decoration; never reduces cause visibility,OPTIONAL,LOW,1|10,True
INR-086,INTEREST,growth_01,심리,자기이해/성장,ACT_REFLECTION,OBJ_NOTEBOOK|OBJ_LAMP,LOC_SUNSET_WINDOW|LOC_QUIET_ROOM,FX_STARS,SELF_REFLECTION,5,진단 이미지 금지,lowest-priority decoration; never reduces cause visibility,OPTIONAL,LOW,1|10,True
INR-087,INTEREST,growth_06,자기계발,자기이해/성장,ACT_READ,OBJ_BOOK|OBJ_NOTEBOOK,LOC_LIBRARY|LOC_WARM_CAFE,FX_PATH,LEARNING,5,,lowest-priority decoration; never reduces cause visibility,OPTIONAL,LOW,1|10,True
INR-088,INTEREST,relation_02,연애,관계/소통,ACT_TALK_SIDE_BY_SIDE,OBJ_MESSAGE|OBJ_FLOWERS,LOC_LAKESIDE|LOC_WARM_CAFE,FX_PETAL,AFFECTION,5,관계·성별 임의 확정 금지,lowest-priority decoration; never reduces cause visibility,OPTIONAL,LOW,1|10,True
INR-089,INTEREST,relation_09,모임/소셜,관계/소통,ACT_TALK_SIDE_BY_SIDE,OBJ_MESSAGE|OBJ_SHARED_TEA,LOC_EVENT|LOC_WARM_CAFE,FX_STARS,CONNECTION,5,실명·단체명 금지,lowest-priority decoration; never reduces cause visibility,OPTIONAL,LOW,1|10,True
INR-090,INTEREST,creation_02,사진 감성,창작/표현 취향,ACT_DRAW,OBJ_SKETCHBOOK|OBJ_BRUSH|OBJ_CAMERA|OBJ_FLOWERS,LOC_WINDOW|LOC_GARDEN,FX_PETAL,CREATION,5,,lowest-priority decoration; never reduces cause visibility,OPTIONAL,LOW,1|10,True
INR-091,INTEREST,trend_04,레트로/뉴트로,트렌드/문화 코드,ACT_LOOK_SKY,OBJ_STARS|OBJ_CAMERA|OBJ_LAMP,LOC_ROOFTOP|LOC_WINDOW,FX_STARS,ATMOSPHERE,5,공포·의식·위협 상징 금지,lowest-priority decoration; never reduces cause visibility,OPTIONAL,LOW,1|10,True
